battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi
mp-1147673_Ca,Ca0-0.5Cu3O4,Ca0Cu3O4,Ca0.5Cu3O4,Cu3O4,Ca,1,0.066328173,0.030674522,"[InsertionVoltagePairDoc(max_delta_volume=0.08852883724015759, average_voltage=3.9400323949999985, capacity_grav=97.57538973521356, capacity_vol=445.8239782028115, energy_grav=384.45019651149175, energy_vol=1756.5609165868505, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Cu3O4', formula_discharge='Ca(Cu3O4)2', stability_charge=0.06632817303571414, stability_discharge=0.030674522333333343, id_charge=MPID(mp-1147673), id_discharge=MPID(mp-1147677))]",97.57538974,384.4501965,445.8239782,1756.560917,3.940032395,mp-1147673,mp-1147677,Cubic,225,-5.382343106,-0.798133959,0.0,2.14681968,Cubic,225,-5.682564544,-1.270262681,0.0,2.60978239
mp-19291_Na,Na0-1VPO5,Na0VPO5,Na1VPO5,VPO5,Na,1,0.005686873,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.02886554675280295, average_voltage=3.6009086890517175, capacity_grav=144.9496306764634, capacity_vol=485.01800760910527, energy_grav=521.9503845777144, energy_vol=1746.5055579461791, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='VPO5', formula_discharge='NaVPO5', stability_charge=0.005686872500000106, stability_discharge=0.0, id_charge=MPID(mp-25203), id_discharge=MPID(mp-19291))]",144.9496307,521.9503846,485.0180076,1746.505558,3.600908689,mp-25203,mp-19291,Triclinic,2,-8.099661964,-2.494374307,1.9882,0.44625474,Monoclinic,14,-7.702633467,-2.632691105,1.0264,2.5028455
mp-4541_Na,Na0-1CuO2,Na0CuO2,Na1CuO2,CuO2,Na,1,0.285629527,0.007725416,"[InsertionVoltagePairDoc(max_delta_volume=0.18510130620221243, average_voltage=4.161642636551722, capacity_grav=226.10687589418717, capacity_vol=920.5041396460786, energy_grav=940.976015138758, energy_vol=3830.809274673481, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='CuO2', formula_discharge='NaCuO2', stability_charge=0.28562952687499976, stability_discharge=0.0077254162499995616, id_charge=MPID(mp-614565), id_discharge=MPID(mp-4541))]",226.1068759,940.9760151,920.5041396,3830.809275,4.161642637,mp-614565,mp-4541,Orthorhombic,69,-5.07368754,-0.408644647,0.0,-2.31493351,Monoclinic,12,-5.176307638,-1.346894144,0.0,1.95404009
mp-761101_Li,Li2-3VO3F,Li2VO3F,Li3VO3F,VO3F,Li,1,0.085748133,0.066574321,"[InsertionVoltagePairDoc(max_delta_volume=0.01609637056076285, average_voltage=2.930213423333332, capacity_grav=193.14837175036163, capacity_vol=612.1416319993162, energy_grav=565.9659515978863, energy_vol=1793.7056270655692, fracA_charge=0.2857142857142857, fracA_discharge=0.375, formula_charge='Li2VO3F', formula_discharge='Li3VO3F', stability_charge=0.08574813285713656, stability_discharge=0.06657432125000007, id_charge=MPID(mp-761101), id_discharge=MPID(mp-764860))]",193.1483718,565.9659516,612.141632,1793.705627,2.930213423,mp-761101,mp-764860,Triclinic,1,-6.789248294,-2.552517753,2.2143,0.32409175,Triclinic,2,-6.545484293,-2.599729712,1.3617,2.43534935
mp-771020_Li,Li0-4Co5Te3O16,Li0Co5Te3O16,Li4Co5Te3O16,Co5Te3O16,Li,1,0.171422336,0.095871406,"[InsertionVoltagePairDoc(max_delta_volume=0.1845175260456462, average_voltage=3.9328850108333215, capacity_grav=111.53105715373081, capacity_vol=545.3309282508303, energy_grav=438.63882292230244, energy_vol=2144.723833661512, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='Co5Te3O16', formula_discharge='Li4Co5Te3O16', stability_charge=0.17142233635416382, stability_discharge=0.09587140633929003, id_charge=MPID(mp-771020), id_discharge=MPID(mp-781593))]",111.5310572,438.6388229,545.3309283,2144.723834,3.932885011,mp-771020,mp-781593,Monoclinic,8,-6.361776627,-1.1893238,0.1461,4.49937586,Triclinic,1,-6.287495377,-1.581261116,0.0,3.77379974
mp-780574_Li,Li0.67-0.83MnBO3,Li0.67MnBO3,Li0.83MnBO3,MnBO3,Li,1,0.048840701,0.026823908,"[InsertionVoltagePairDoc(max_delta_volume=0.00580558798520725, average_voltage=3.420016053333372, capacity_grav=37.370206391304514, capacity_vol=117.52528424220851, energy_grav=127.80670577464281, energy_vol=401.9383587809207, fracA_charge=0.11764705882352941, fracA_discharge=0.14285714285714285, formula_charge='Li2Mn3(BO3)3', formula_discharge='Li5Mn6(BO3)6', stability_charge=0.04884070129411455, stability_discharge=0.026823908485738457, id_charge=MPID(mp-850980), id_discharge=MPID(mp-782654))]",37.37020639,127.8067058,117.5252842,401.9383588,3.420016053,mp-850980,mp-782654,Triclinic,1,-8.094261589,-2.454631238,3.4546,1.81461617,Triclinic,1,-8.01525237,-2.482213661,0.0,1.94042759
mp-3332_Na,Na0.67-1CrSe2,Na0.67CrSe2,Na1CrSe2,CrSe2,Na,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.02726653455845285, average_voltage=1.769188376551721, capacity_grav=38.35810182058729, capacity_vol=175.20220392764173, energy_grav=67.86270788757044, energy_vol=309.965702735028, fracA_charge=0.18181818181818182, fracA_discharge=0.25, formula_charge='Na2(CrSe2)3', formula_discharge='NaCrSe2', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-1221432), id_discharge=MPID(mp-3332))]",38.35810182,67.86270789,175.2022039,309.9657027,1.769188377,mp-1221432,mp-3332,Monoclinic,12,-5.757718518,-0.977749258,0.0,3.12218922,Trigonal,166,-5.535551448,-1.043702518,0.714,3.10085033
mp-774347_Li,Li0-7Mn3Fe(PO4)6,Li0Mn3Fe(PO4)6,Li7Mn3Fe(PO4)6,Mn3Fe(PO4)6,Li,2,0.07086755,0.077060683,"[InsertionVoltagePairDoc(max_delta_volume=0.016068109103423156, average_voltage=4.353640884999999, capacity_grav=193.24894883961585, capacity_vol=572.321269165929, energy_grav=841.3365246514247, energy_vol=2491.681276795878, fracA_charge=0.0, fracA_discharge=0.15, formula_charge='Mn3Fe(PO4)6', formula_discharge='Li6Mn3Fe(PO4)6', stability_charge=0.07086754955881691, stability_discharge=0.050819279979157805, id_charge=MPID(mp-774347), id_discharge=MPID(mp-1176969)), InsertionVoltagePairDoc(max_delta_volume=0.05477243852294711, average_voltage=2.6520954033333672, capacity_grav=31.941725448833093, capacity_vol=90.433608909896, energy_grav=84.71250323738668, energy_vol=239.8385584967826, fracA_charge=0.15, fracA_discharge=0.17073170731707318, formula_charge='Li6Mn3Fe(PO4)6', formula_discharge='Li7Mn3Fe(PO4)6', stability_charge=0.050819279979157805, stability_discharge=0.07706068315717829, id_charge=MPID(mp-1176969), id_discharge=MPID(mp-829746))]",223.5920781,919.0893143,633.0352624,2602.131301,4.110562959,mp-774347,mp-829746,Trigonal,146,-7.679944101,-2.174446057,0.0,-0.15865432,Trigonal,146,-7.396451225,-2.505002602,0.0,2.64004628
mp-764606_Li,Li0-1V4OF11,Li0V4OF11,Li1V4OF11,V4OF11,Li,1,0.00175863,0.043549259,"[InsertionVoltagePairDoc(max_delta_volume=0.004228575722728722, average_voltage=2.8950677433333323, capacity_grav=61.51518923605388, capacity_vol=205.6124671211437, energy_grav=178.0906400823454, energy_vol=595.2620211896085, fracA_charge=0.0, fracA_discharge=0.058823529411764705, formula_charge='V4OF11', formula_discharge='LiV4OF11', stability_charge=0.0017586295833362797, stability_discharge=0.04354925926470443, id_charge=MPID(mp-764606), id_discharge=MPID(mp-1176561))]",61.51518924,178.0906401,205.6124671,595.2620212,2.895067743,mp-764606,mp-1176561,Triclinic,1,-7.026919676,-3.132553806,1.5875,-0.29216135,Triclinic,1,-6.896159143,-3.118584037,0.8691,1.71804047
mp-757416_Li,Li0-2V4OF12,Li0V4OF12,Li2V4OF12,V4OF12,Li,1,0.100094621,0.164597441,"[InsertionVoltagePairDoc(max_delta_volume=0.05815057679643587, average_voltage=3.234398973333339, capacity_grav=116.11716492152917, capacity_vol=328.5479586220278, energy_grav=375.5692390085719, energy_vol=1062.655180057851, fracA_charge=0.0, fracA_discharge=0.10526315789473684, formula_charge='V4OF12', formula_discharge='Li2V4OF12', stability_charge=0.10009462107842992, stability_discharge=0.16459744144737254, id_charge=MPID(mp-758958), id_discharge=MPID(mp-757416))]",116.1171649,375.569239,328.5479586,1062.65518,3.234398973,mp-758958,mp-757416,Triclinic,1,-6.75399892,-2.976273456,0.0,-0.82049469,Triclinic,1,-6.584453964,-3.003444563,1.3552,-0.44007743
mp-18528_Na,Na0-1V6O11,Na0V6O11,Na1V6O11,V6O11,Na,1,0.048091485,0.019530642,"[InsertionVoltagePairDoc(max_delta_volume=0.009926352827844376, average_voltage=2.7842051165517354, capacity_grav=53.11092470304411, capacity_vol=223.08523894424403, energy_grav=147.87170830300937, energy_vol=621.1150636957307, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='V6O11', formula_discharge='NaV6O11', stability_charge=0.0480914849999845, stability_discharge=0.019530642129616638, id_charge=MPID(mp-849537), id_discharge=MPID(mp-557578))]",53.1109247,147.8717083,223.0852389,621.1150637,2.784205117,mp-849537,mp-557578,Orthorhombic,63,-8.859688195,-2.451981873,0.2139,2.93183898,Orthorhombic,36,-8.595634985,-2.47043872,0.0,3.91018151
mp-759084_Li,Li0-1Cr(PO3)4,Li0Cr(PO3)4,Li1Cr(PO3)4,Cr(PO3)4,Li,1,0.076063471,0.034256599,"[InsertionVoltagePairDoc(max_delta_volume=0.0069926373949926734, average_voltage=5.691814853333317, capacity_grav=71.50399483378008, capacity_vol=209.0033450453506, energy_grav=406.9874998675782, energy_vol=1189.608343725475, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Cr(PO3)4', formula_discharge='LiCr(PO3)4', stability_charge=0.0760634711764725, stability_discharge=0.034256598527778515, id_charge=MPID(mp-759084), id_discharge=MPID(mp-759423))]",71.50399483,406.9874999,209.003345,1189.608344,5.691814853,mp-759084,mp-759423,Monoclinic,15,-7.763946652,-2.429723737,0.0,0.955677,Monoclinic,15,-7.754879489,-2.610951021,1.5275,2.41300228
mp-1042928_Mg,Mg0-1.5Fe2(MoO4)3,Mg0Fe2(MoO4)3,Mg1.5Fe2(MoO4)3,Fe2(MoO4)3,Mg,1,0.047272335,0.064478701,"[InsertionVoltagePairDoc(max_delta_volume=0.022692831164799143, average_voltage=2.228762718333333, capacity_grav=128.04064753152656, capacity_vol=482.62702814053785, energy_grav=285.3722216495253, energy_vol=1075.661127179643, fracA_charge=0.0, fracA_discharge=0.08108108108108109, formula_charge='Fe2(MoO4)3', formula_discharge='Mg3Fe4(MoO4)6', stability_charge=0.04727233544117837, stability_discharge=0.06447870108107878, id_charge=MPID(mp-1042928), id_discharge=MPID(mp-1042940))]",128.0406475,285.3722216,482.6270281,1075.661127,2.228762718,mp-1042928,mp-1042940,Triclinic,2,-8.25333569,-1.850248746,2.4279,-0.73133315,Triclinic,2,-8.075319727,-2.061649558,1.1707,2.73492768
mp-756863_Li,Li0-5Mn3V2O10,Li0Mn3V2O10,Li5Mn3V2O10,Mn3V2O10,Li,1,0.100332714,0.049905247,"[InsertionVoltagePairDoc(max_delta_volume=0.005481098505827564, average_voltage=3.115283914333334, capacity_grav=290.4389429417727, capacity_vol=1148.074561561494, energy_grav=904.7997670424817, energy_vol=3576.5782140878173, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='Mn3V2O10', formula_discharge='Li5Mn3V2O10', stability_charge=0.10033271400001276, stability_discharge=0.04990524737500657, id_charge=MPID(mp-772119), id_discharge=MPID(mp-756863))]",290.4389429,904.799767,1148.074562,3576.578214,3.115283914,mp-772119,mp-756863,Triclinic,2,-8.363643721,-2.021412516,0.0,1.70968105,Triclinic,2,-7.528784486,-2.294880366,0.8299,3.2814056
mp-510522_Zn,Zn0-1Zr5Sn3,Zn0Zr5Sn3,Zn1Zr5Sn3,Zr5Sn3,Zn,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.05662277392686965, average_voltage=0.36501477750000133, capacity_grav=61.07493034393515, capacity_vol=457.7164828824506, energy_grav=22.293252110319568, energy_vol=167.07328015742087, fracA_charge=0.0, fracA_discharge=0.1111111111111111, formula_charge='Zr5Sn3', formula_discharge='Zr5ZnSn3', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-510522), id_discharge=MPID(mp-1189981))]",61.07493034,22.29325211,457.7164829,167.0732802,0.365014778,mp-510522,mp-1189981,Hexagonal,193,-7.410939574,-0.565037235,0.0,6.47054671,Hexagonal,193,-6.808587751,-0.583369715,0.0,6.32471038
mp-1046082_Ca,Ca0-1Co5O7,Ca0Co5O7,Ca1Co5O7,Co5O7,Ca,1,0.407637924,0.396404022,"[InsertionVoltagePairDoc(max_delta_volume=0.013181745179128068, average_voltage=2.6437496875000006, capacity_grav=119.98699307830331, capacity_vol=659.2818691204285, energy_grav=317.21557545482915, energy_vol=1742.976235461549, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='Co5O7', formula_discharge='CaCo5O7', stability_charge=0.407637924285714, stability_discharge=0.3964040215384621, id_charge=MPID(mp-1046082), id_discharge=MPID(mp-1335725))]",119.9869931,317.2155755,659.2818691,1742.976235,2.643749688,mp-1046082,mp-1335725,Orthorhombic,63,-6.72026183,-0.872152163,0.0,1.96635578,Orthorhombic,63,-6.764326248,-1.211794256,0.0,3.87978208
mp-764869_Li,Li0-3MnFeCo(PO4)3,Li0MnFeCo(PO4)3,Li3MnFeCo(PO4)3,MnFeCo(PO4)3,Li,1,0.038600423,0.03239536,"[InsertionVoltagePairDoc(max_delta_volume=0.053491466666149456, average_voltage=3.8214062825000066, capacity_grav=169.11111783050535, capacity_vol=586.9371259687864, energy_grav=646.242288118092, energy_vol=2242.925220609618, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='MnFeCo(PO4)3', formula_discharge='Li3MnFeCo(PO4)3', stability_charge=0.03860042291666321, stability_discharge=0.03239535956044115, id_charge=MPID(mp-1176474), id_discharge=MPID(mp-764869))]",169.1111178,646.2422881,586.937126,2242.925221,3.821406283,mp-1176474,mp-764869,Monoclinic,6,-7.827355619,-2.252034446,0.0298,1.48965465,Monoclinic,6,-7.527780409,-2.476230422,1.3839,3.38884797
mp-1043735_Mg,Mg0-1TaTi(PO4)3,Mg0TaTi(PO4)3,Mg1TaTi(PO4)3,TaTi(PO4)3,Mg,1,0.0,0.128296901,"[InsertionVoltagePairDoc(max_delta_volume=0.03597491096918848, average_voltage=0.3182346324999986, capacity_grav=99.62746904110472, capacity_vol=383.0061570210807, energy_grav=31.704910997200948, energy_vol=121.88582362484038, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='TaTi(PO4)3', formula_discharge='MgTaTi(PO4)3', stability_charge=0.0, stability_discharge=0.12829690075925626, id_charge=MPID(mp-1043735), id_discharge=MPID(mp-1043750))]",99.62746904,31.704911,383.006157,121.8858236,0.318234632,mp-1043735,mp-1043750,Trigonal,161,-8.649233091,-3.039309019,2.8341,0.11622183,Trigonal,161,-8.292983992,-2.905817921,0.0049,5.08013001
mp-756961_Li,Li0-4Mn5Sb3O16,Li0Mn5Sb3O16,Li4Mn5Sb3O16,Mn5Sb3O16,Li,1,0.098703324,0.03814394,"[InsertionVoltagePairDoc(max_delta_volume=0.11546345102906352, average_voltage=3.6473569533333334, capacity_grav=116.05831616912405, capacity_vol=543.8680911658215, energy_grav=423.3061064716131, energy_vol=1983.6810640097863, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='Mn5Sb3O16', formula_discharge='Li4Mn5Sb3O16', stability_charge=0.09870332421875005, stability_discharge=0.03814394017857037, id_charge=MPID(mp-771391), id_discharge=MPID(mp-756961))]",116.0583162,423.3061065,543.8680912,1983.681064,3.647356953,mp-771391,mp-756961,Monoclinic,8,-7.528105461,-1.80458645,0.0,3.71841429,Monoclinic,8,-7.246416084,-2.067839379,0.0,3.96669268
mp-754290_Li,Li0-1La4MnO8,Li0La4MnO8,Li1La4MnO8,La4MnO8,Li,1,0.164727267,0.068667311,"[InsertionVoltagePairDoc(max_delta_volume=0.02206120276167911, average_voltage=3.4819947508333415, capacity_grav=35.95120114858262, capacity_vol=235.25230717682666, energy_grav=125.18189368551828, energy_vol=819.1472987111433, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='La4MnO8', formula_discharge='LiLa4MnO8', stability_charge=0.16472726734935783, stability_discharge=0.06866731096545209, id_charge=MPID(mp-756496), id_discharge=MPID(mp-754290))]",35.95120115,125.1818937,235.2523072,819.1472987,3.481994751,mp-756496,mp-754290,Orthorhombic,65,-8.603786105,-3.335345201,1.3676,6.48175098,Orthorhombic,65,-8.374295499,-3.345820169,1.6309,7.05036327
mp-1047075_Ca,Ca0-0.5MoO2,Ca0MoO2,Ca0.5MoO2,MoO2,Ca,1,0.079904624,0.014775284,"[InsertionVoltagePairDoc(max_delta_volume=0.061353303026215666, average_voltage=2.18807060625, capacity_grav=181.11825655851007, capacity_vol=1004.0051009718774, energy_grav=396.29953343092217, energy_vol=2196.8340499616284, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='MoO2', formula_discharge='Ca(MoO2)2', stability_charge=0.07990462416666588, stability_discharge=0.014775284107134468, id_charge=MPID(mp-1047075), id_discharge=MPID(mp-1047293))]",181.1182566,396.2995334,1004.005101,2196.83405,2.188070606,mp-1047075,mp-1047293,Orthorhombic,62,-8.855451568,-1.941596555,1.2937,2.80844672,Orthorhombic,62,-8.502064358,-2.289388649,1.8468,5.18004857
mp-19408_Li,Li0-1V2O5,Li0V2O5,Li1V2O5,V2O5,Li,1,0.012942245,0.025422144,"[InsertionVoltagePairDoc(max_delta_volume=0.05229066194718679, average_voltage=3.4979915308333362, capacity_grav=141.94120963962638, capacity_vol=444.44306572822126, energy_grav=496.5091491956522, energy_vol=1554.6580798549217, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='V2O5', formula_discharge='LiV2O5', stability_charge=0.012942245000001407, stability_discharge=0.025422144062501317, id_charge=MPID(mp-25288), id_discharge=MPID(mp-19408))]",141.9412096,496.5091492,444.4430657,1554.65808,3.497991531,mp-25288,mp-19408,Orthorhombic,62,-8.405739167,-2.276079572,2.3402,-0.66050696,Orthorhombic,62,-8.030886071,-2.428818567,1.229,1.21275576
mp-1043896_Mg,Mg0-1LaCrFeO6,Mg0LaCrFeO6,Mg1LaCrFeO6,LaCrFeO6,Mg,1,0.241074086,0.704616723,"[InsertionVoltagePairDoc(max_delta_volume=0.0012426747366898194, average_voltage=3.4043551900000013, capacity_grav=146.03802955435984, capacity_vol=793.3705095781786, energy_grav=497.1653238507585, energy_vol=2700.9150118754183, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='LaCrFeO6', formula_discharge='LaMgCrFeO6', stability_charge=0.24107408583333179, stability_discharge=0.7046167225000008, id_charge=MPID(mp-1378182), id_discharge=MPID(mp-1043896))]",146.0380296,497.1653239,793.3705096,2700.915012,3.40435519,mp-1378182,mp-1043896,Monoclinic,7,-7.963543561,-2.102784777,0.5343,3.93934596,Monoclinic,7,-8.008088248,-2.573377337,0.7804,5.00142727
mp-756747_Li,Li0.67-1MnO2,Li0.67MnO2,Li1MnO2,MnO2,Li,1,0.086128517,0.032085481,"[InsertionVoltagePairDoc(max_delta_volume=0.03271026675777655, average_voltage=3.3240377408333295, capacity_grav=95.16438141986141, capacity_vol=395.5349586049128, energy_grav=316.3299954226774, energy_vol=1314.7731302216787, fracA_charge=0.18181818181818182, fracA_discharge=0.25, formula_charge='Li2Mn3O6', formula_discharge='LiMnO2', stability_charge=0.08612851739898275, stability_discharge=0.03208548083333351, id_charge=MPID(mp-758273), id_discharge=MPID(mp-756747))]",95.16438142,316.3299954,395.5349586,1314.77313,3.324037741,mp-758273,mp-756747,Triclinic,1,-7.563730336,-2.019034187,0.3859,2.95893191,Triclinic,2,-7.369499525,-2.127784483,0.0,3.49200507
mp-756655_Mg,Mg0-0.5TiO2,Mg0TiO2,Mg0.5TiO2,TiO2,Mg,1,0.07395763,0.11542383,"[InsertionVoltagePairDoc(max_delta_volume=0.03282354215511529, average_voltage=0.6433943462499992, capacity_grav=291.2625113196385, capacity_vol=1268.1821141570822, energy_grav=187.39665305763182, energy_vol=815.9412022640378, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='TiO2', formula_discharge='MgTi2O4', stability_charge=0.07395763000000066, stability_discharge=0.1154238296428538, id_charge=MPID(mp-756655), id_discharge=MPID(mp-1376163))]",291.2625113,187.3966531,1268.182114,815.9412023,0.643394346,mp-756655,mp-1376163,Orthorhombic,62,-9.358143051,-3.427671709,2.4317,1.75148744,Orthorhombic,62,-8.433703864,-3.121831278,0.0,7.44982807
mp-759677_Li,Li0-3MnFeCo(PO4)3,Li0MnFeCo(PO4)3,Li3MnFeCo(PO4)3,MnFeCo(PO4)3,Li,1,0.027736104,0.014654108,"[InsertionVoltagePairDoc(max_delta_volume=0.06478939982406695, average_voltage=3.8804091325000005, capacity_grav=169.11111783050535, capacity_vol=587.0251055913734, energy_grav=656.2203260367767, energy_vol=2277.8975807435427, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='MnFeCo(PO4)3', formula_discharge='Li3MnFeCo(PO4)3', stability_charge=0.027736104305552622, stability_discharge=0.014654107893775858, id_charge=MPID(mp-759677), id_discharge=MPID(mp-764931))]",169.1111178,656.220326,587.0251056,2277.897581,3.880409133,mp-759677,mp-764931,Monoclinic,6,-7.838219937,-2.262898764,0.0,2.05766522,Monoclinic,6,-7.54552166,-2.493971674,2.0595,2.96282728
mp-763229_Mg,Mg0-0.12VOF,Mg0VOF,Mg0.12VOF,VOF,Mg,1,0.043524563,0.165466594,"[InsertionVoltagePairDoc(max_delta_volume=0.05167723473392427, average_voltage=0.2595285000000064, capacity_grav=75.30415771604616, capacity_vol=306.2622742296878, energy_grav=19.543575095809366, energy_vol=79.48378863742148, fracA_charge=0.0, fracA_discharge=0.04, formula_charge='VOF', formula_discharge='MgV8(OF)8', stability_charge=0.04352456291666584, stability_discharge=0.1654665936999713, id_charge=MPID(mp-763229), id_discharge=MPID(mp-1234292))]",75.30415772,19.5435751,306.2622742,79.48378864,0.2595285,mp-763229,mp-1234292,Monoclinic,14,-8.116607569,-2.802158888,0.0,4.18223732,Triclinic,1,-7.876716748,-2.710834812,0.468,3.87077067
mp-753419_Li,Li3-5Mn3O5F3,Li3Mn3O5F3,Li5Mn3O5F3,Mn3O5F3,Li,1,0.06963428,0.088482924,"[InsertionVoltagePairDoc(max_delta_volume=0.03947078128714865, average_voltage=2.6547131083333295, capacity_grav=159.29020863900996, capacity_vol=570.1387650538804, energy_grav=422.8698049031307, energy_vol=1513.5548531575128, fracA_charge=0.21428571428571427, fracA_discharge=0.3125, formula_charge='Li3Mn3O5F3', formula_discharge='Li5Mn3O5F3', stability_charge=0.06963427995536087, stability_discharge=0.08848292406249936, id_charge=MPID(mp-753419), id_discharge=MPID(mp-759593))]",159.2902086,422.8698049,570.1387651,1513.554853,2.654713108,mp-753419,mp-759593,Triclinic,1,-6.942495222,-2.393419765,0.5134,1.18629815,Triclinic,1,-6.645137816,-2.426081433,0.6691,2.82268245
mp-25206_Na,Na0-2NiO2,Na0NiO2,Na2NiO2,NiO2,Na,1,0.581115129,0.054084541,"[InsertionVoltagePairDoc(max_delta_volume=0.44631478752520914, average_voltage=2.8911035715517244, capacity_grav=392.2022420692018, capacity_vol=1412.816339360094, energy_grav=1133.8973028168634, energy_vol=4084.598364670601, fracA_charge=0.0, fracA_discharge=0.4, formula_charge='NiO2', formula_discharge='Na2NiO2', stability_charge=0.5811151294444432, stability_discharge=0.05408454099999993, id_charge=MPID(mp-25206), id_discharge=MPID(mp-752558))]",392.2022421,1133.897303,1412.816339,4084.598365,2.891103572,mp-25206,mp-752558,Orthorhombic,71,-5.45837671,-0.233023813,0.0174,-0.36015252,Orthorhombic,71,-4.960477572,-1.296255717,1.809,2.38264757
mp-1044237_Ca,Ca0-1TiV(PO4)3,Ca0TiV(PO4)3,Ca1TiV(PO4)3,TiV(PO4)3,Ca,1,0.014028971,0.020065197,"[InsertionVoltagePairDoc(max_delta_volume=0.03477813492405679, average_voltage=3.4902481550000055, capacity_grav=126.48156718388253, capacity_vol=373.82377361097423, energy_grav=441.4520565050552, energy_vol=1304.7377361408426, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='TiV(PO4)3', formula_discharge='CaTiV(PO4)3', stability_charge=0.014028971470587237, stability_discharge=0.020065196666678276, id_charge=MPID(mp-1044267), id_discharge=MPID(mp-1044237))]",126.4815672,441.4520565,373.8237736,1304.737736,3.490248155,mp-1044267,mp-1044237,Trigonal,161,-8.20426057,-2.757505413,1.3491,0.31576336,Trigonal,161,-8.247695882,-2.992116019,1.3963,2.38680927
mp-767722_Ca,Ca0-1VFe(P2O7)2,Ca0VFe(P2O7)2,Ca1VFe(P2O7)2,VFe(P2O7)2,Ca,1,0.01063067,0.012691803,"[InsertionVoltagePairDoc(max_delta_volume=0.030222423765040363, average_voltage=3.6794235375000026, capacity_grav=108.34328026809911, capacity_vol=323.09797643377425, energy_grav=398.64081554840345, energy_vol=1188.8142994090501, fracA_charge=0.0, fracA_discharge=0.047619047619047616, formula_charge='VFe(P2O7)2', formula_discharge='CaVFe(P2O7)2', stability_charge=0.010630669541663806, stability_discharge=0.012691802704054567, id_charge=MPID(mp-767722), id_discharge=MPID(mp-1233333))]",108.3432803,398.6408155,323.0979764,1188.814299,3.679423538,mp-767722,mp-1233333,Triclinic,1,-7.899898724,-2.475969793,0.8123,0.56129476,Triclinic,1,-7.969639116,-2.708487759,1.7576,1.83922229
mp-1041093_Mg,Mg0-0.5WO2,Mg0WO2,Mg0.5WO2,WO2,Mg,1,0.312837273,0.3249173,"[InsertionVoltagePairDoc(max_delta_volume=0.025653261697537344, average_voltage=1.3940324741666652, capacity_grav=117.55484154598834, capacity_vol=961.4336010572518, energy_grav=163.8752666106244, energy_vol=1340.2696616288074, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='WO2', formula_discharge='Mg(WO2)2', stability_charge=0.31283727250000126, stability_discharge=0.32491729952380766, id_charge=MPID(mp-1380432), id_discharge=MPID(mp-1041093))]",117.5548415,163.8752666,961.4336011,1340.269662,1.394032474,mp-1380432,mp-1041093,Triclinic,1,-9.341621226,-1.723605066,1.678,1.74716038,Monoclinic,8,-8.634010336,-1.875670763,0.7155,4.21257473
